x,y,z
263, -8, 52
267, -11, 48
277, -15, 47
274, -15, 55
255, -12, 56
249, -3, 58
251, 0, 65
253, -4, 92
256, -2, 95
260, -1, 104
253, 5, 107
249, 9, 104
248, 7, 107
254, 0, 103
256, -4, 92
266, -15, 74
266, -20, 76
268, -27, 77
257, -11, 67
240, -1, 77
217, 10, 109
210, 17, 123
198, 9, 141
194, 12, 145
192, 20, 146
188, 26, 135
186, 23, 138
181, 21, 137
173, 20, 138
160, 7, 190
160, 6, 197
155, 7, 202
144, 1, 205
155, -4, 217
137, -1, 197
152, -12, 193
160, -11, 186
156, -20, 194
149, -16, 205
133, -13, 212
131, -19, 191
130, -14, 183
133, -13, 174
127, -20, 177
120, -30, 196
101, -38, 211
76, -21, 233
64, -11, 216
60, 4, 198
61, 4, 197
59, 5, 194
55, 7, 193
50, 2, 217
43, 0, 221
35, -1, 220
28, -1, 221
25, 4, 202
24, 1, 196
28, -1, 193
30, 0, 185
31, 2, 184
29, 9, 185
20, 9, 191
6, 7, 200
3, 7, 203
1, 8, 197
3, 10, 197
5, 10, 195
6, 11, 196
2, 19, 187
-8, 22, 189
-14, 26, 203
-29, 26, 211
-24, 32, 207
-23, 25, 209
-21, 21, 212
-23, 19, 215
-31, 20, 219
-26, 29, 218
-28, 29, 214
-27, 23, 221
-21, 19, 219
-22, 14, 219
-19, 13, 222
-18, 11, 221
-19, 13, 221
-18, 15, 218
-18, 15, 221
-13, 15, 216
-12, 13, 215
-13, 15, 218
-16, 16, 220
-18, 18, 218
-18, 18, 216
-15, 20, 214
-11, 14, 216
-10, 13, 212
-10, 17, 213
-14, 21, 215
-18, 22, 218
-21, 25, 220
-22, 24, 217
-17, 19, 216
-14, 16, 220
-14, 16, 220
-15, 16, 219
-17, 16, 222
-19, 19, 222
-20, 19, 223
-20, 16, 222
-13, 13, 220
-11, 15, 215
-11, 14, 218
-12, 17, 216
-13, 20, 215
-15, 22, 216
-17, 20, 220
-21, 21, 219
-20, 20, 218
-16, 18, 214
-16, 17, 215
-17, 20, 215
-19, 17, 217
-20, 20, 217
-19, 17, 218
-18, 20, 222
-18, 17, 217
-17, 18, 218
-13, 13, 214
-15, 12, 217
-14, 13, 213
-15, 15, 212
-17, 16, 214
-19, 19, 211
-20, 19, 212
-17, 17, 216
-19, 16, 219
-20, 15, 222
-20, 13, 223
-20, 12, 223
-17, 11, 219
-16, 8, 219
-13, 9, 217
-13, 10, 218
-18, 11, 218
-18, 12, 220
-19, 12, 215
-20, 18, 213
-20, 19, 213
-16, 13, 213
-15, 15, 210
-16, 9, 212
-14, 10, 207
-14, 12, 206
-11, 10, 203
-10, 6, 203
-9, 10, 210
-12, 4, 210
-16, 4, 209
-11, 10, 204
-7, 12, 203
3, 12, 193
6, 13, 189
7, 3, 197
17, 2, 206
26, 7, 193
27, 5, 171
39, 5, 169
47, 5, 170
54, 4, 177
57, 0, 168
58, -10, 163
67, -24, 180
93, -30, 170
102, -24, 174
115, -16, 196
105, -22, 198
116, -38, 200
131, -41, 197
155, -36, 202
168, -30, 192
157, -27, 189
169, -8, 202
160, -21, 199
195, -36, 199
211, -47, 202
214, -48, 188
207, -37, 164
204, -20, 163
202, -18, 178
202, -22, 181
209, -20, 173
204, -23, 139
201, -18, 136
217, -21, 127
230, -28, 144
225, -30, 147
219, -27, 99
223, -35, 69
242, -41, 59
254, -45, 70
256, -44, 82
251, -29, 92
239, -26, 85
239, -10, 46
252, -11, 42
270, -28, 51
273, -44, 63
261, -45, 48
259, -41, 42
259, -37, 51
264, -43, 70
270, -47, 72
269, -38, 41
270, -36, 40
260, -30, 63
252, -24, 70
244, -11, 56
242, -2, 55
245, -6, 59
254, -13, 46
257, -26, 44
265, -39, 36
260, -30, 38
252, -27, 51
251, -20, 43
254, -22, 36
264, -34, 29
268, -40, 20
255, -32, 12
246, -24, 24
243, -22, 22
253, -23, 18
265, -32, 18
272, -37, 14
269, -36, 17
262, -29, 25
258, -28, 25
271, -30, 16
271, -32, 14
271, -40, 13
273, -43, 10
271, -45, 7
264, -34, 12
262, -32, 15
260, -28, 17
263, -27, 20
267, -32, 25
266, -26, 20
263, -29, 22
259, -25, 19
261, -26, 21
262, -28, 26
261, -28, 28
263, -27, 20
262, -27, 21
260, -28, 27
267, -28, 26
269, -32, 27
274, -36, 23
267, -34, 21
260, -28, 16
259, -27, 19
260, -25, 21
261, -28, 24
261, -29, 16
262, -31, 14
262, -32, 15
261, -32, 20
259, -30, 18
258, -27, 15
261, -34, 18
266, -35, 25
264, -29, 21
264, -28, 21
262, -29, 25
260, -25, 25
261, -28, 29
260, -29, 31
264, -30, 36
266, -28, 37
259, -27, 50
259, -24, 56
260, -23, 69
261, -25, 63
258, -30, 62
244, -26, 49
245, -28, 48
260, -32, 56
269, -40, 67
284, -42, 85
287, -38, 98
276, -26, 111
263, -17, 101
246, -6, 92
243, -9, 90
240, -9, 84
243, -13, 80
252, -21, 95
242, -25, 102
241, -25, 104
228, -15, 105
214, 0, 121
198, 1, 140
202, 2, 135
204, -1, 129
207, -5, 126
206, -2, 121
204, -6, 134
217, -11, 137
196, -12, 150
182, -13, 164
171, -8, 175
170, -13, 173
162, -9, 169
163, -12, 164
160, -17, 173
152, -19, 196
124, -31, 226
119, -31, 225
114, -35, 211
125, -26, 199
133, -27, 188
132, -22, 188
124, -20, 194
111, -10, 192
104, -5, 190
99, 0, 185
102, 0, 186
102, -5, 188
97, -21, 202
87, -24, 217
60, -12, 223
53, -4, 212
49, 6, 194
53, 11, 181
59, 5, 181
65, 0, 181
64, -2, 176
50, -9, 198
36, -2, 207
21, 6, 204
16, 18, 190
22, 14, 188
34, 9, 186
35, 5, 197
32, 9, 198
33, 7, 200
30, 10, 198
25, 14, 201
25, 14, 205
22, 12, 210
19, 12, 212
20, 18, 212
16, 14, 214
16, 11, 219
13, 18, 223
10, 19, 223
13, 16, 222
13, 15, 224
14, 17, 225
19, 12, 219
18, 14, 219
20, 16, 217
20, 15, 218
17, 16, 221
15, 17, 218
18, 16, 217
19, 16, 219
20, 15, 219
19, 12, 215
21, 13, 219
18, 13, 217
16, 13, 218
16, 13, 214
15, 12, 216
19, 11, 214
16, 12, 214
17, 13, 213
19, 13, 218
16, 12, 218
19, 12, 214
16, 15, 216
17, 14, 218
20, 12, 215
21, 15, 214
23, 10, 216
21, 14, 213
20, 13, 217
17, 14, 216
14, 18, 219
16, 17, 216
16, 16, 216
15, 16, 220
16, 13, 221
16, 11, 222
19, 16, 216
21, 15, 212
21, 12, 215
23, 15, 217
19, 14, 216
17, 15, 219
16, 14, 221
17, 12, 221
18, 10, 226
16, 14, 218
16, 16, 219
14, 14, 223
14, 15, 220
15, 16, 220
14, 20, 217
16, 16, 216
17, 14, 221
19, 15, 214
17, 16, 216
16, 15, 223
16, 17, 215
15, 15, 218
17, 18, 219
21, 15, 217
21, 15, 219
17, 15, 217
20, 13, 219
19, 16, 220
18, 14, 220
16, 16, 220
16, 14, 221
18, 18, 216
18, 16, 217
19, 15, 218
20, 15, 217
19, 17, 217
18, 14, 217
17, 17, 215
19, 17, 212
17, 19, 214
16, 20, 217
10, 20, 219
11, 20, 215
9, 19, 218
13, 19, 216
14, 23, 216
16, 22, 213
17, 20, 213
14, 21, 213
14, 23, 215
13, 23, 210
15, 20, 214
16, 21, 206
18, 21, 205
17, 23, 204
19, 24, 200
11, 23, 201
11, 27, 194
11, 31, 189
2, 43, 192
-4, 45, 190
1, 56, 185
-7, 62, 171
-6, 75, 158
-18, 70, 161
-15, 54, 188
-8, 49, 193
-5, 52, 183
-3, 62, 186
-11, 48, 187
7, 37, 217
9, 34, 202
16, 39, 201
12, 42, 199
3, 48, 211
7, 53, 210
16, 56, 197
18, 42, 216
21, 41, 227
21, 36, 233
24, 40, 223
21, 41, 223
16, 49, 228
4, 67, 208
7, 70, 200
18, 77, 199
12, 67, 217
22, 66, 242
6, 70, 235
-1, 66, 224
-5, 62, 223
-4, 67, 217
-5, 67, 219
-18, 66, 246
-19, 69, 245
-41, 61, 234
-54, 71, 251
-58, 65, 236
-57, 66, 251
-63, 74, 256
-64, 79, 222
-61, 76, 219
-55, 61, 238
-44, 56, 235
-51, 43, 229
-62, 42, 211
-54, 60, 183
-68, 44, 176
-60, 58, 166
7, -11, 160
18, -64, 122
-68, 7, 277
-87, 15, 248
-83, 49, 92
-101, 24, 280
-93, 21, 237
-66, 26, 214
-69, 28, 180
-66, 21, 189
-71, -6, 231
-40, -5, 212
-36, -9, 222
-28, 14, 211
-23, 15, 206
-15, 25, 181
-36, 38, 161
-10, 35, 52
22, -512, 511
25, 7, -83
26, 92, 394
-7, -21, 224
-55, -2, 206
6, -4, 225
6, 4, 210
6, 1, 218
9, 14, 200
3, -6, 223
7, 1, 215
7, 0, 218
5, 0, 220
9, 0, 218
6, 1, 216
7, 0, 217
6, 0, 221
8, 1, 215
6, 4, 214
6, 0, 217
6, 0, 217
8, 1, 215
6, 1, 216
7, 3, 215
6, 1, 217
6, 1, 218
6, 0, 220
7, 0, 218
5, 0, 219
7, 1, 218
6, -1, 218
6, 1, 218
7, 2, 217
6, 1, 217
6, 1, 217
6, 1, 216
8, 0, 220
8, 1, 217
7, 0, 216
5, 1, 216
6, 0, 219
8, 1, 216
6, 1, 219
6, 1, 217
6, 1, 214
6, 2, 219
7, 2, 219
8, -2, 217
7, 1, 218
6, 1, 219
7, 1, 218
7, 1, 218
6, 0, 220
7, 1, 218
7, 0, 219
6, 1, 218
7, 2, 215
6, 1, 217
7, 1, 217
6, 2, 214
4, 1, 218
6, 0, 218
5, 1, 219
7, 1, 217
7, -1, 218
7, 0, 216
6, 0, 218
5, 2, 220
4, 1, 219
7, 1, 219
6, 1, 219
8, 1, 215
7, 1, 218
6, -1, 219
7, 1, 218
4, 1, 222
5, 1, 221
5, -1, 222
6, 0, 219
8, 0, 219
6, 0, 218
7, 1, 214
5, 0, 218
7, 1, 218
5, 0, 218
6, 1, 216
6, 2, 217
7, 0, 219
7, 0, 217
7, 1, 216
7, 0, 220
6, -2, 219
5, 0, 217
8, 0, 218
8, 0, 218
6, 1, 217
6, 0, 217
7, 1, 216
6, 0, 219
6, 0, 218
6, 2, 213
7, 1, 219
7, 1, 219
8, 0, 217
6, 1, 217
6, -1, 219
5, 1, 217
6, 1, 218
6, 2, 216
6, 1, 214
7, 1, 219
5, 2, 221
5, 1, 216
5, 3, 215
6, 2, 218
4, 2, 217
6, 2, 216
6, 1, 217
6, 1, 218
6, 0, 220
5, 1, 218
8, 0, 218
5, 1, 220
6, 1, 218
7, 1, 217
9, 1, 214
8, 1, 218
8, -1, 218
7, 1, 217
7, 0, 216
8, 1, 218
6, 1, 218
6, 1, 218
6, 0, 219
8, -1, 217
7, 1, 219
5, 3, 215
5, 0, 217
6, 0, 217
5, -1, 221
6, 1, 220
6, 1, 217
5, 1, 217
6, 2, 217
7, 1, 216
7, 0, 216
6, 0, 218
6, 1, 219
8, 1, 214
7, -1, 219
6, 0, 218
7, 1, 218
7, 1, 218
7, 0, 217
8, 0, 215
8, -1, 217
7, 0, 220
9, 0, 215
8, 1, 218
7, 0, 218
7, 0, 221
5, 2, 218
5, 3, 216
5, 2, 215
5, 0, 218
6, 2, 216
5, 2, 219
6, 1, 218
8, 1, 218
4, 1, 217
6, 2, 214
7, 1, 217
4, 0, 216
8, -1, 217
9, -1, 217
6, 1, 219
5, 1, 218
7, 0, 219
6, 1, 218
8, 1, 216
6, 0, 219
7, 1, 215
7, 1, 218
6, 0, 219
6, 0, 218
6, 1, 216
6, 0, 217
6, 1, 217
7, 1, 215
5, 1, 220
6, 1, 217
5, 3, 218
7, 1, 217
6, 1, 218
7, 0, 217
8, 1, 219
8, 0, 219
6, 1, 219
6, 0, 217
8, 1, 215
9, -3, 221
7, 1, 217
9, 2, 218
8, 1, 217
7, 0, 216
7, 0, 217
6, 1, 218
6, 2, 216
4, 0, 218
5, 1, 216
6, 1, 218
6, 2, 217
5, 1, 218
6, 0, 218
5, 1, 216
5, 1, 219
5, 2, 215
7, 0, 218
7, 1, 219
7, 1, 217
6, 0, 220
7, 1, 218
6, 1, 217
5, 0, 219
5, 1, 216
5, 1, 216
5, 1, 218
6, 1, 219
8, 0, 215
7, 1, 216
7, 1, 218
7, 1, 218
6, 1, 217
6, -1, 218
6, 1, 217
6, 1, 216
6, 1, 217
5, 1, 216
6, 1, 219
6, 1, 217
4, 3, 215
6, 1, 217
7, -1, 221
7, 1, 217
6, 1, 218
6, 1, 216
8, 1, 217
6, 1, 218
5, -1, 221
7, 0, 220
6, 1, 220
5, 1, 220
6, 0, 216
5, 0, 220
7, 0, 219
5, -1, 218
6, 1, 218
7, 0, 219
7, 1, 217
7, 0, 219
6, 0, 220
5, 0, 219
7, 0, 218
8, 1, 217
6, 2, 220
6, 1, 214
5, 1, 216
6, 0, 219
6, 1, 218
5, 0, 218
7, 1, 219
8, 3, 217
7, 1, 216
6, 1, 220
5, 2, 214
6, 0, 217
6, 3, 214
6, 2, 217
6, 0, 216
5, 1, 218
5, 0, 216
5, 0, 217
7, 0, 215
8, 1, 218
6, 1, 217
7, 0, 219
5, 1, 217
7, 1, 218
5, 1, 219
8, 1, 218
7, 0, 218
7, 0, 218
7, 1, 217
